target_name,target_difficulty,target_category,strategy_name,trial_number,total_inputs,valid_inputs,crash_error_inputs,unique_inputs,duplicate_inputs,average_execution_time,coverage_percent,covered_line_count,source_line_count,unique_error_type_count,error_types,result_file
phone_validator,easy,format_validator,edge_case_seed_random,3,100,2,98,87,13,3.186100009770598e-05,59.09090909090909,13,22,1,"{""ValueError"": 98}",results\week8\random_baseline\phone_validator\edge_case_seed_random_trial3.jsonl
phone_validator,easy,format_validator,mutation_based_random,1,100,1,99,95,5,3.463200000624056e-05,59.09090909090909,13,22,1,"{""ValueError"": 99}",results\week8\random_baseline\phone_validator\mutation_based_random_trial1.jsonl
phone_validator,easy,format_validator,mutation_based_random,2,100,2,98,94,6,3.495199991448317e-05,59.09090909090909,13,22,1,"{""ValueError"": 98}",results\week8\random_baseline\phone_validator\mutation_based_random_trial2.jsonl
phone_validator,easy,format_validator,mutation_based_random,3,100,3,97,94,6,3.4840999996958997e-05,59.09090909090909,13,22,1,"{""ValueError"": 97}",results\week8\random_baseline\phone_validator\mutation_based_random_trial3.jsonl
phone_validator,easy,format_validator,token_aware_random,1,100,0,100,99,1,3.356000006533577e-05,31.818181818181817,7,22,1,"{""ValueError"": 100}",results\week8\random_baseline\phone_validator\token_aware_random_trial1.jsonl
phone_validator,easy,format_validator,token_aware_random,2,100,0,100,98,2,3.11919999330712e-05,36.36363636363637,8,22,1,"{""ValueError"": 100}",results\week8\random_baseline\phone_validator\token_aware_random_trial2.jsonl
phone_validator,easy,format_validator,token_aware_random,3,100,0,100,99,1,3.388300003280165e-05,36.36363636363637,8,22,1,"{""ValueError"": 100}",results\week8\random_baseline\phone_validator\token_aware_random_trial3.jsonl
query_string_parser,moderate,structured_parser,basic_character_random,1,100,15,85,99,1,5.842700007633539e-05,75.0,21,28,1,"{""ValueError"": 85}",results\week8\random_baseline\query_string_parser\basic_character_random_trial1.jsonl
query_string_parser,moderate,structured_parser,basic_character_random,2,100,6,94,99,1,5.241799986833939e-05,71.42857142857143,20,28,1,"{""ValueError"": 94}",results\week8\random_baseline\query_string_parser\basic_character_random_trial2.jsonl
query_string_parser,moderate,structured_parser,basic_character_random,3,100,16,84,99,1,5.3675000071962134e-05,71.42857142857143,20,28,1,"{""ValueError"": 84}",results\week8\random_baseline\query_string_parser\basic_character_random_trial3.jsonl
query_string_parser,moderate,structured_parser,coverage_guided_random,1,100,18,82,98,2,4.998800006433157e-05,85.71428571428571,24,28,1,"{""ValueError"": 82}",results\week8\random_baseline\query_string_parser\coverage_guided_random_trial1.jsonl
query_string_parser,moderate,structured_parser,coverage_guided_random,2,100,18,82,95,5,4.7767000123712935e-05,85.71428571428571,24,28,1,"{""ValueError"": 82}",results\week8\random_baseline\query_string_parser\coverage_guided_random_trial2.jsonl
query_string_parser,moderate,structured_parser,coverage_guided_random,3,100,22,78,100,0,4.450800006452482e-05,85.71428571428571,24,28,1,"{""ValueError"": 78}",results\week8\random_baseline\query_string_parser\coverage_guided_random_trial3.jsonl
query_string_parser,moderate,structured_parser,edge_case_seed_random,1,100,15,85,85,15,6.451099983678432e-05,75.0,21,28,1,"{""ValueError"": 85}",results\week8\random_baseline\query_string_parser\edge_case_seed_random_trial1.jsonl
query_string_parser,moderate,structured_parser,edge_case_seed_random,2,100,14,86,85,15,4.9760000038077124e-05,78.57142857142857,22,28,1,"{""ValueError"": 86}",results\week8\random_baseline\query_string_parser\edge_case_seed_random_trial2.jsonl
query_string_parser,moderate,structured_parser,edge_case_seed_random,3,100,17,83,81,19,5.070799996246933e-05,78.57142857142857,22,28,1,"{""ValueError"": 83}",results\week8\random_baseline\query_string_parser\edge_case_seed_random_trial3.jsonl
query_string_parser,moderate,structured_parser,mutation_based_random,1,100,53,47,95,5,5.2937999989808303e-05,78.57142857142857,22,28,1,"{""ValueError"": 47}",results\week8\random_baseline\query_string_parser\mutation_based_random_trial1.jsonl
query_string_parser,moderate,structured_parser,mutation_based_random,2,100,62,38,96,4,5.4133999929035783e-05,71.42857142857143,20,28,1,"{""ValueError"": 38}",results\week8\random_baseline\query_string_parser\mutation_based_random_trial2.jsonl
query_string_parser,moderate,structured_parser,mutation_based_random,3,100,61,39,97,3,5.50900000052934e-05,71.42857142857143,20,28,1,"{""ValueError"": 39}",results\week8\random_baseline\query_string_parser\mutation_based_random_trial3.jsonl
query_string_parser,moderate,structured_parser,token_aware_random,1,100,13,87,96,4,4.8637999989296076e-05,75.0,21,28,1,"{""ValueError"": 87}",results\week8\random_baseline\query_string_parser\token_aware_random_trial1.jsonl
query_string_parser,moderate,structured_parser,token_aware_random,2,100,12,88,97,3,5.061299991211854e-05,78.57142857142857,22,28,1,"{""ValueError"": 88}",results\week8\random_baseline\query_string_parser\token_aware_random_trial2.jsonl
query_string_parser,moderate,structured_parser,token_aware_random,3,100,18,82,99,1,5.8154999987891645e-05,75.0,21,28,1,"{""ValueError"": 82}",results\week8\random_baseline\query_string_parser\token_aware_random_trial3.jsonl
sql_where_parser,hard,grammar_parser,basic_character_random,1,100,0,100,98,2,3.5848999905283565e-05,23.404255319148938,11,47,1,"{""ValueError"": 100}",results\week8\random_baseline\sql_where_parser\basic_character_random_trial1.jsonl
sql_where_parser,hard,grammar_parser,basic_character_random,2,100,0,100,99,1,3.564800004824065e-05,23.404255319148938,11,47,1,"{""ValueError"": 100}",results\week8\random_baseline\sql_where_parser\basic_character_random_trial2.jsonl
sql_where_parser,hard,grammar_parser,basic_character_random,3,100,0,100,95,5,3.127299996776856e-05,23.404255319148938,11,47,1,"{""ValueError"": 100}",results\week8\random_baseline\sql_where_parser\basic_character_random_trial3.jsonl
sql_where_parser,hard,grammar_parser,coverage_guided_random,1,100,3,97,98,2,3.090799989877269e-05,72.3404255319149,34,47,1,"{""ValueError"": 97}",results\week8\random_baseline\sql_where_parser\coverage_guided_random_trial1.jsonl
sql_where_parser,hard,grammar_parser,coverage_guided_random,2,100,3,97,100,0,3.606100013712421e-05,72.3404255319149,34,47,1,"{""ValueError"": 97}",results\week8\random_baseline\sql_where_parser\coverage_guided_random_trial2.jsonl
sql_where_parser,hard,grammar_parser,coverage_guided_random,3,100,3,97,98,2,3.1246000035025645e-05,72.3404255319149,34,47,1,"{""ValueError"": 97}",results\week8\random_baseline\sql_where_parser\coverage_guided_random_trial3.jsonl
sql_where_parser,hard,grammar_parser,edge_case_seed_random,1,100,6,94,88,12,3.801900000325986e-05,72.3404255319149,34,47,1,"{""ValueError"": 94}",results\week8\random_baseline\sql_where_parser\edge_case_seed_random_trial1.jsonl
sql_where_parser,hard,grammar_parser,edge_case_seed_random,2,100,3,97,90,10,3.71550001000287e-05,63.829787234042556,30,47,1,"{""ValueError"": 97}",results\week8\random_baseline\sql_where_parser\edge_case_seed_random_trial2.jsonl
sql_where_parser,hard,grammar_parser,edge_case_seed_random,3,100,5,95,86,14,3.5914999989472564e-05,70.2127659574468,33,47,1,"{""ValueError"": 95}",results\week8\random_baseline\sql_where_parser\edge_case_seed_random_trial3.jsonl
sql_where_parser,hard,grammar_parser,mutation_based_random,1,100,13,87,97,3,3.7051999988761964e-05,72.3404255319149,34,47,1,"{""ValueError"": 87}",results\week8\random_baseline\sql_where_parser\mutation_based_random_trial1.jsonl
sql_where_parser,hard,grammar_parser,mutation_based_random,2,100,18,82,98,2,3.654800000731484e-05,72.3404255319149,34,47,1,"{""ValueError"": 82}",results\week8\random_baseline\sql_where_parser\mutation_based_random_trial2.jsonl
sql_where_parser,hard,grammar_parser,mutation_based_random,3,100,8,92,96,4,3.277900013927137e-05,63.829787234042556,30,47,1,"{""ValueError"": 92}",results\week8\random_baseline\sql_where_parser\mutation_based_random_trial3.jsonl
sql_where_parser,hard,grammar_parser,token_aware_random,1,100,0,100,98,2,4.0901000047597336e-05,57.446808510638306,27,47,1,"{""ValueError"": 100}",results\week8\random_baseline\sql_where_parser\token_aware_random_trial1.jsonl
sql_where_parser,hard,grammar_parser,token_aware_random,2,100,0,100,99,1,3.5369999841350365e-05,57.446808510638306,27,47,1,"{""ValueError"": 100}",results\week8\random_baseline\sql_where_parser\token_aware_random_trial2.jsonl
sql_where_parser,hard,grammar_parser,token_aware_random,3,100,1,99,98,2,3.794999985984759e-05,65.95744680851064,31,47,1,"{""ValueError"": 99}",results\week8\random_baseline\sql_where_parser\token_aware_random_trial3.jsonl
template_renderer,hard,template_parser,basic_character_random,1,100,65,35,100,0,3.108999990217853e-05,50.0,16,32,1,"{""ValueError"": 35}",results\week8\random_baseline\template_renderer\basic_character_random_trial1.jsonl
template_renderer,hard,template_parser,basic_character_random,2,100,65,35,97,3,3.068699998038937e-05,50.0,16,32,1,"{""ValueError"": 35}",results\week8\random_baseline\template_renderer\basic_character_random_trial2.jsonl
template_renderer,hard,template_parser,basic_character_random,3,100,59,41,100,0,3.415500004848582e-05,50.0,16,32,1,"{""ValueError"": 41}",results\week8\random_baseline\template_renderer\basic_character_random_trial3.jsonl
template_renderer,hard,template_parser,coverage_guided_random,1,100,32,68,100,0,3.0323000100906938e-05,65.625,21,32,2,"{""ValueError"": 64, ""KeyError"": 4}",results\week8\random_baseline\template_renderer\coverage_guided_random_trial1.jsonl
template_renderer,hard,template_parser,coverage_guided_random,2,100,40,60,98,2,2.959799992822809e-05,65.625,21,32,2,"{""ValueError"": 58, ""KeyError"": 2}",results\week8\random_baseline\template_renderer\coverage_guided_random_trial2.jsonl
template_renderer,hard,template_parser,coverage_guided_random,3,100,34,66,99,1,3.5439999955997336e-05,65.625,21,32,2,"{""ValueError"": 63, ""KeyError"": 3}",results\week8\random_baseline\template_renderer\coverage_guided_random_trial3.jsonl
template_renderer,hard,template_parser,edge_case_seed_random,1,100,63,37,85,15,3.133899999738787e-05,65.625,21,32,2,"{""ValueError"": 34, ""KeyError"": 3}",results\week8\random_baseline\template_renderer\edge_case_seed_random_trial1.jsonl
template_renderer,hard,template_parser,edge_case_seed_random,2,100,73,27,87,13,3.318100003525615e-05,62.5,20,32,1,"{""ValueError"": 27}",results\week8\random_baseline\template_renderer\edge_case_seed_random_trial2.jsonl
template_renderer,hard,template_parser,edge_case_seed_random,3,100,68,32,83,17,3.232500004742178e-05,62.5,20,32,1,"{""ValueError"": 32}",results\week8\random_baseline\template_renderer\edge_case_seed_random_trial3.jsonl
template_renderer,hard,template_parser,mutation_based_random,1,100,33,67,95,5,3.2146000066859414e-05,65.625,21,32,2,"{""ValueError"": 58, ""KeyError"": 9}",results\week8\random_baseline\template_renderer\mutation_based_random_trial1.jsonl
template_renderer,hard,template_parser,mutation_based_random,2,100,25,75,99,1,3.912000007403549e-05,65.625,21,32,2,"{""KeyError"": 20, ""ValueError"": 55}",results\week8\random_baseline\template_renderer\mutation_based_random_trial2.jsonl
template_renderer,hard,template_parser,mutation_based_random,3,100,23,77,98,2,3.15970000156085e-05,65.625,21,32,2,"{""ValueError"": 58, ""KeyError"": 19}",results\week8\random_baseline\template_renderer\mutation_based_random_trial3.jsonl
template_renderer,hard,template_parser,token_aware_random,1,100,13,87,98,2,3.0606999971496406e-05,50.0,16,32,1,"{""ValueError"": 87}",results\week8\random_baseline\template_renderer\token_aware_random_trial1.jsonl
template_renderer,hard,template_parser,token_aware_random,2,100,13,87,99,1,3.0065999908401864e-05,50.0,16,32,1,"{""ValueError"": 87}",results\week8\random_baseline\template_renderer\token_aware_random_trial2.jsonl
template_renderer,hard,template_parser,token_aware_random,3,100,16,84,98,2,3.6217000051692594e-05,50.0,16,32,1,"{""ValueError"": 84}",results\week8\random_baseline\template_renderer\token_aware_random_trial3.jsonl
url_parser,moderate,structured_parser,basic_character_random,1,100,0,100,98,2,4.724099981103791e-05,30.0,6,20,1,"{""ValueError"": 100}",results\week8\random_baseline\url_parser\basic_character_random_trial1.jsonl
url_parser,moderate,structured_parser,basic_character_random,2,100,0,100,99,1,4.914999995889957e-05,30.0,6,20,1,"{""ValueError"": 100}",results\week8\random_baseline\url_parser\basic_character_random_trial2.jsonl
url_parser,moderate,structured_parser,basic_character_random,3,100,0,100,97,3,5.836599993926939e-05,30.0,6,20,1,"{""ValueError"": 100}",results\week8\random_baseline\url_parser\basic_character_random_trial3.jsonl
url_parser,moderate,structured_parser,coverage_guided_random,1,100,2,98,99,1,4.89979999474599e-05,80.0,16,20,1,"{""ValueError"": 98}",results\week8\random_baseline\url_parser\coverage_guided_random_trial1.jsonl
url_parser,moderate,structured_parser,coverage_guided_random,2,100,5,95,100,0,5.0375999926473014e-05,80.0,16,20,1,"{""ValueError"": 95}",results\week8\random_baseline\url_parser\coverage_guided_random_trial2.jsonl
url_parser,moderate,structured_parser,coverage_guided_random,3,100,2,98,99,1,5.861099994945107e-05,80.0,16,20,1,"{""ValueError"": 98}",results\week8\random_baseline\url_parser\coverage_guided_random_trial3.jsonl
url_parser,moderate,structured_parser,edge_case_seed_random,1,100,10,90,82,18,5.271299998639734e-05,70.0,14,20,1,"{""ValueError"": 90}",results\week8\random_baseline\url_parser\edge_case_seed_random_trial1.jsonl
url_parser,moderate,structured_parser,edge_case_seed_random,2,100,8,92,85,15,5.518500000107451e-05,80.0,16,20,1,"{""ValueError"": 92}",results\week8\random_baseline\url_parser\edge_case_seed_random_trial2.jsonl
url_parser,moderate,structured_parser,edge_case_seed_random,3,100,10,90,88,12,5.552499997065752e-05,80.0,16,20,1,"{""ValueError"": 90}",results\week8\random_baseline\url_parser\edge_case_seed_random_trial3.jsonl
url_parser,moderate,structured_parser,mutation_based_random,1,100,20,80,100,0,9.528200000204379e-05,80.0,16,20,1,"{""ValueError"": 80}",results\week8\random_baseline\url_parser\mutation_based_random_trial1.jsonl
url_parser,moderate,structured_parser,mutation_based_random,2,100,18,82,95,5,5.226299985224614e-05,80.0,16,20,1,"{""ValueError"": 82}",results\week8\random_baseline\url_parser\mutation_based_random_trial2.jsonl
url_parser,moderate,structured_parser,mutation_based_random,3,100,23,77,98,2,5.4647000069962814e-05,80.0,16,20,1,"{""ValueError"": 77}",results\week8\random_baseline\url_parser\mutation_based_random_trial3.jsonl
url_parser,moderate,structured_parser,token_aware_random,1,100,2,98,98,2,5.330200012394926e-05,65.0,13,20,1,"{""ValueError"": 98}",results\week8\random_baseline\url_parser\token_aware_random_trial1.jsonl
url_parser,moderate,structured_parser,token_aware_random,2,100,0,100,97,3,5.051199999797973e-05,30.0,6,20,1,"{""ValueError"": 100}",results\week8\random_baseline\url_parser\token_aware_random_trial2.jsonl
url_parser,moderate,structured_parser,token_aware_random,3,100,0,100,98,2,5.2574999990611105e-05,45.0,9,20,1,"{""ValueError"": 100}",results\week8\random_baseline\url_parser\token_aware_random_trial3.jsonl
username_validator,easy,rule_validator,basic_character_random,1,100,0,100,99,1,2.9643000052601563e-05,42.857142857142854,9,21,1,"{""ValueError"": 100}",results\week8\random_baseline\username_validator\basic_character_random_trial1.jsonl
username_validator,easy,rule_validator,basic_character_random,2,100,1,99,100,0,3.1632000172976404e-05,66.66666666666666,14,21,1,"{""ValueError"": 99}",results\week8\random_baseline\username_validator\basic_character_random_trial2.jsonl
username_validator,easy,rule_validator,basic_character_random,3,100,1,99,100,0,2.9244999968796037e-05,66.66666666666666,14,21,1,"{""ValueError"": 99}",results\week8\random_baseline\username_validator\basic_character_random_trial3.jsonl
username_validator,easy,rule_validator,coverage_guided_random,1,100,17,83,94,6,3.1651999925088604e-05,76.19047619047619,16,21,1,"{""ValueError"": 83}",results\week8\random_baseline\username_validator\coverage_guided_random_trial1.jsonl
username_validator,easy,rule_validator,coverage_guided_random,2,100,26,74,97,3,4.417500003910391e-05,76.19047619047619,16,21,1,"{""ValueError"": 74}",results\week8\random_baseline\username_validator\coverage_guided_random_trial2.jsonl
username_validator,easy,rule_validator,coverage_guided_random,3,100,27,73,97,3,2.953300005174242e-05,76.19047619047619,16,21,1,"{""ValueError"": 73}",results\week8\random_baseline\username_validator\coverage_guided_random_trial3.jsonl
username_validator,easy,rule_validator,edge_case_seed_random,1,100,9,91,83,17,3.025799996976275e-05,71.42857142857143,15,21,1,"{""ValueError"": 91}",results\week8\random_baseline\username_validator\edge_case_seed_random_trial1.jsonl
username_validator,easy,rule_validator,edge_case_seed_random,2,100,11,89,89,11,3.523100000165868e-05,76.19047619047619,16,21,1,"{""ValueError"": 89}",results\week8\random_baseline\username_validator\edge_case_seed_random_trial2.jsonl
username_validator,easy,rule_validator,edge_case_seed_random,3,100,15,85,83,17,3.030400002899114e-05,71.42857142857143,15,21,1,"{""ValueError"": 85}",results\week8\random_baseline\username_validator\edge_case_seed_random_trial3.jsonl
username_validator,easy,rule_validator,mutation_based_random,1,100,56,44,96,4,3.6628999951062723e-05,71.42857142857143,15,21,1,"{""ValueError"": 44}",results\week8\random_baseline\username_validator\mutation_based_random_trial1.jsonl
username_validator,easy,rule_validator,mutation_based_random,2,100,58,42,93,7,3.1918000040604965e-05,71.42857142857143,15,21,1,"{""ValueError"": 42}",results\week8\random_baseline\username_validator\mutation_based_random_trial2.jsonl
username_validator,easy,rule_validator,mutation_based_random,3,100,48,52,96,4,3.0419999948207988e-05,71.42857142857143,15,21,1,"{""ValueError"": 52}",results\week8\random_baseline\username_validator\mutation_based_random_trial3.jsonl
username_validator,easy,rule_validator,token_aware_random,1,100,14,86,93,7,3.0506999992212512e-05,71.42857142857143,15,21,1,"{""ValueError"": 86}",results\week8\random_baseline\username_validator\token_aware_random_trial1.jsonl
username_validator,easy,rule_validator,token_aware_random,2,100,20,80,91,9,3.2081999925139827e-05,76.19047619047619,16,21,1,"{""ValueError"": 80}",results\week8\random_baseline\username_validator\token_aware_random_trial2.jsonl
username_validator,easy,rule_validator,token_aware_random,3,100,15,85,92,8,2.967400010675192e-05,76.19047619047619,16,21,1,"{""ValueError"": 85}",results\week8\random_baseline\username_validator\token_aware_random_trial3.jsonl
xml_like_parser,hard,markup_parser,basic_character_random,1,100,0,100,97,3,6.584800006748992e-05,40.0,12,30,1,"{""ValueError"": 100}",results\week8\random_baseline\xml_like_parser\basic_character_random_trial1.jsonl
xml_like_parser,hard,markup_parser,basic_character_random,2,100,0,100,100,0,6.252400009543635e-05,36.666666666666664,11,30,1,"{""ValueError"": 100}",results\week8\random_baseline\xml_like_parser\basic_character_random_trial2.jsonl
xml_like_parser,hard,markup_parser,basic_character_random,3,100,0,100,100,0,4.1580000088288214e-05,40.0,12,30,1,"{""ValueError"": 100}",results\week8\random_baseline\xml_like_parser\basic_character_random_trial3.jsonl
xml_like_parser,hard,markup_parser,coverage_guided_random,1,100,1,99,97,3,4.894299992884044e-05,80.0,24,30,1,"{""ValueError"": 99}",results\week8\random_baseline\xml_like_parser\coverage_guided_random_trial1.jsonl
xml_like_parser,hard,markup_parser,coverage_guided_random,2,100,3,97,96,4,4.501899997194414e-05,80.0,24,30,1,"{""ValueError"": 97}",results\week8\random_baseline\xml_like_parser\coverage_guided_random_trial2.jsonl
xml_like_parser,hard,markup_parser,coverage_guided_random,3,100,1,99,93,7,3.8438999945356044e-05,80.0,24,30,1,"{""ValueError"": 99}",results\week8\random_baseline\xml_like_parser\coverage_guided_random_trial3.jsonl
xml_like_parser,hard,markup_parser,edge_case_seed_random,1,100,9,91,85,15,5.886400011149817e-05,80.0,24,30,1,"{""ValueError"": 91}",results\week8\random_baseline\xml_like_parser\edge_case_seed_random_trial1.jsonl
xml_like_parser,hard,markup_parser,edge_case_seed_random,2,100,13,87,88,12,5.196099993554526e-05,76.66666666666667,23,30,1,"{""ValueError"": 87}",results\week8\random_baseline\xml_like_parser\edge_case_seed_random_trial2.jsonl
xml_like_parser,hard,markup_parser,edge_case_seed_random,3,100,12,88,82,18,6.346199994368362e-05,76.66666666666667,23,30,1,"{""ValueError"": 88}",results\week8\random_baseline\xml_like_parser\edge_case_seed_random_trial3.jsonl
xml_like_parser,hard,markup_parser,mutation_based_random,1,100,3,97,97,3,5.892700000913465e-05,76.66666666666667,23,30,1,"{""ValueError"": 97}",results\week8\random_baseline\xml_like_parser\mutation_based_random_trial1.jsonl
xml_like_parser,hard,markup_parser,mutation_based_random,2,100,3,97,100,0,5.486599997311714e-05,80.0,24,30,1,"{""ValueError"": 97}",results\week8\random_baseline\xml_like_parser\mutation_based_random_trial2.jsonl
xml_like_parser,hard,markup_parser,mutation_based_random,3,100,1,99,96,4,4.163299996434944e-05,80.0,24,30,1,"{""ValueError"": 99}",results\week8\random_baseline\xml_like_parser\mutation_based_random_trial3.jsonl
xml_like_parser,hard,markup_parser,token_aware_random,1,100,0,100,97,3,4.753699990033056e-05,40.0,12,30,1,"{""ValueError"": 100}",results\week8\random_baseline\xml_like_parser\token_aware_random_trial1.jsonl
xml_like_parser,hard,markup_parser,token_aware_random,2,100,0,100,99,1,4.7421999934158524e-05,46.666666666666664,14,30,1,"{""ValueError"": 100}",results\week8\random_baseline\xml_like_parser\token_aware_random_trial2.jsonl
xml_like_parser,hard,markup_parser,token_aware_random,3,100,0,100,97,3,4.872200001045712e-05,40.0,12,30,1,"{""ValueError"": 100}",results\week8\random_baseline\xml_like_parser\token_aware_random_trial3.jsonl
zip_code_validator,easy,format_validator,basic_character_random,1,100,0,100,98,2,3.244200001063291e-05,35.714285714285715,5,14,1,"{""ValueError"": 100}",results\week8\random_baseline\zip_code_validator\basic_character_random_trial1.jsonl
zip_code_validator,easy,format_validator,basic_character_random,2,100,0,100,98,2,3.160800009936793e-05,35.714285714285715,5,14,1,"{""ValueError"": 100}",results\week8\random_baseline\zip_code_validator\basic_character_random_trial2.jsonl
zip_code_validator,easy,format_validator,basic_character_random,3,100,0,100,99,1,2.8471000023273517e-05,35.714285714285715,5,14,1,"{""ValueError"": 100}",results\week8\random_baseline\zip_code_validator\basic_character_random_trial3.jsonl
zip_code_validator,easy,format_validator,coverage_guided_random,1,100,2,98,99,1,2.875400004995754e-05,64.28571428571429,9,14,1,"{""ValueError"": 98}",results\week8\random_baseline\zip_code_validator\coverage_guided_random_trial1.jsonl
zip_code_validator,easy,format_validator,coverage_guided_random,2,100,2,98,97,3,3.133599986540503e-05,64.28571428571429,9,14,1,"{""ValueError"": 98}",results\week8\random_baseline\zip_code_validator\coverage_guided_random_trial2.jsonl
zip_code_validator,easy,format_validator,coverage_guided_random,3,100,3,97,97,3,2.9746000036539046e-05,64.28571428571429,9,14,1,"{""ValueError"": 97}",results\week8\random_baseline\zip_code_validator\coverage_guided_random_trial3.jsonl
zip_code_validator,easy,format_validator,edge_case_seed_random,1,100,2,98,86,14,3.0006999895704212e-05,64.28571428571429,9,14,1,"{""ValueError"": 98}",results\week8\random_baseline\zip_code_validator\edge_case_seed_random_trial1.jsonl
zip_code_validator,easy,format_validator,edge_case_seed_random,2,100,1,99,86,14,3.798699992330512e-05,64.28571428571429,9,14,1,"{""ValueError"": 99}",results\week8\random_baseline\zip_code_validator\edge_case_seed_random_trial2.jsonl
zip_code_validator,easy,format_validator,edge_case_seed_random,3,100,3,97,89,11,2.911500005211565e-05,64.28571428571429,9,14,1,"{""ValueError"": 97}",results\week8\random_baseline\zip_code_validator\edge_case_seed_random_trial3.jsonl
zip_code_validator,easy,format_validator,mutation_based_random,1,100,8,92,92,8,3.1667000039306e-05,64.28571428571429,9,14,1,"{""ValueError"": 92}",results\week8\random_baseline\zip_code_validator\mutation_based_random_trial1.jsonl
zip_code_validator,easy,format_validator,mutation_based_random,2,100,9,91,93,7,3.3816999930422754e-05,64.28571428571429,9,14,1,"{""ValueError"": 91}",results\week8\random_baseline\zip_code_validator\mutation_based_random_trial2.jsonl
zip_code_validator,easy,format_validator,mutation_based_random,3,100,8,92,90,10,2.9803999968862626e-05,64.28571428571429,9,14,1,"{""ValueError"": 92}",results\week8\random_baseline\zip_code_validator\mutation_based_random_trial3.jsonl
zip_code_validator,easy,format_validator,token_aware_random,1,100,2,98,98,2,3.261599995312281e-05,64.28571428571429,9,14,1,"{""ValueError"": 98}",results\week8\random_baseline\zip_code_validator\token_aware_random_trial1.jsonl
zip_code_validator,easy,format_validator,token_aware_random,2,100,0,100,99,1,3.1279000013455515e-05,28.57142857142857,4,14,1,"{""ValueError"": 100}",results\week8\random_baseline\zip_code_validator\token_aware_random_trial2.jsonl
zip_code_validator,easy,format_validator,token_aware_random,3,100,2,98,96,4,3.3583000004000496e-05,57.14285714285714,8,14,1,"{""ValueError"": 98}",results\week8\random_baseline\zip_code_validator\token_aware_random_trial3.jsonl
